Publication_ID,Method_ID,RCM_GCM,Em_Scen_as recorded,Emission Scenarios,Dsc_as_recorded,Reference Time Period_START,ReferencePeriod_End,FutPer_Start,FutPer_end,Future Time Periods,Hmod_as_recorded,Hydrologic Model,,
12,12.07,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.071,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.072,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.073,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.074,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.075,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.076,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.077,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.078,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.079,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.08,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.081,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.082,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.083,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.084,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.085,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.086,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.087,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.088,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.089,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.09,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.091,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.092,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.093,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.094,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.095,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.096,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.097,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.098,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.099,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.1,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.101,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.102,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.103,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.104,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.105,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.106,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.107,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.108,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.109,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.11,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.111,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.112,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.113,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.114,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.115,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.116,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.117,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.118,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.119,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.12,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.121,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.122,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.123,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.124,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.125,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.126,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.127,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.128,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.129,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.13,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.131,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.132,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.133,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.134,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.135,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.136,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.137,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.138,GCM,A1B,A1B,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.139,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.14,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.141,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.142,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.143,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.144,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.145,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.146,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.147,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.148,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.149,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.15,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.151,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.152,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.153,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.154,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.155,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.156,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.157,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.158,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
12,12.159,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.16,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.161,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.162,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.163,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.164,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.165,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.166,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.167,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.168,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.169,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.17,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.171,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.172,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.173,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.174,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.175,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.176,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.177,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.178,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HBV-EC,HBV,,
12,12.179,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.18,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.181,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.182,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.183,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.184,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.185,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.186,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.187,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.188,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.189,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.19,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.191,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.192,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.193,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.194,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.195,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.196,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.197,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.198,GCM,A2,A2,Delta method,1970,1999,2040,2069,MIDCENT,HMETS,HMETS,,
12,12.199,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.2,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.201,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.202,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.203,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.204,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.205,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.206,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.207,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.208,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.209,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.21,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.211,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.212,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.213,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.214,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.215,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.216,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.217,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.218,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.219,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.22,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.221,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.222,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.223,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.224,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.225,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.226,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.227,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.228,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.229,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.23,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.231,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.232,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.233,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.234,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.235,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.236,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.237,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.238,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.239,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.24,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.241,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.242,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.243,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.244,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.245,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.246,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.247,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.248,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.249,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.25,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.251,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.252,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.253,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.254,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.255,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.256,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.257,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.258,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.259,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.26,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.261,GCM,B1,B1,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.262,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.263,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.264,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.265,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.266,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.267,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.268,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.269,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.27,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.271,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.272,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.273,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.274,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.275,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.276,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.277,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.278,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.279,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.28,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.281,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.282,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.283,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.284,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.285,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.286,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.287,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.288,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.289,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.29,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.291,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.292,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.293,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.294,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.295,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.296,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.297,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.298,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.299,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.3,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.301,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.302,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.303,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.304,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.305,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.306,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.307,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.308,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.309,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.31,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.311,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.312,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.313,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.314,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.315,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.316,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.317,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.318,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.319,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.32,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.321,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
